State,District,Taluka,Village
Kerala,Kottayam,Kanjirappally 597056720,Elikkulam 056726281980
Kerala,Kottayam,Kanjirappally 597056720,Erumeli North 056726282030
Kerala,Kottayam,Kanjirappally 597056720,Erumeli South 056726282040
Kerala,Kottayam,Kanjirappally 597056720,Kanjirappally 056726281970
Kerala,Kottayam,Kanjirappally 597056720,Koottickal 056726281940
Kerala,Kottayam,Kanjirappally 597056720,Koovappally 056726282020
Kerala,Kottayam,Kanjirappally 597056720,Manimala 056726282050
Kerala,Kottayam,Kanjirappally 597056720,Mundakayam 056726281950
Kerala,Kottayam,Kottayam 597056700,Akalakunnam 056706281600
Kerala,Kottayam,Kottayam 597056700,Anikkad 056706281620
Kerala,Kottayam,Kottayam 597056700,Arpookara 056706281550
Kerala,Kottayam,Kottayam 597056700,Ayarkunnam 056706281590
Kerala,Kottayam,Kottayam 597056700,Chengalam East 056706281610
Kerala,Kottayam,Kottayam 597056700,Kaipuzha 056706281560
Kerala,Kottayam,Kottayam 597056700,Kooroppada 056706281630
Kerala,Kottayam,Kottayam 597056700,Kumarakam 056706281660
Kerala,Kottayam,Kottayam 597056700,Manarcad 056706281640
Kerala,Kottayam,Kottayam 597056700,Meenadam 056706281690
Kerala,Kottayam,Kottayam 597056700,Muttampalam Part 056706281650
Kerala,Kottayam,Kottayam 597056700,Onamthuruth 056706281570
Kerala,Kottayam,Kottayam 597056700,Pampady 056706281700
Kerala,Kottayam,Kottayam 597056700,Peroor 056706281580
Kerala,Kottayam,Kottayam 597056700,Thiruvarpu 056706281670
Kerala,Kottayam,Kottayam 597056700,Veloor Part 056706281680
Kerala,Kottayam,Meenachil 597056680,Bharananganam 056686281240
Kerala,Kottayam,Meenachil 597056680,Elackad 056686281300
Kerala,Kottayam,Meenachil 597056680,Kadanad 056686281180
Kerala,Kottayam,Meenachil 597056680,Kanakkari 056686281290
Kerala,Kottayam,Meenachil 597056680,Kidangoor 056686281310
Kerala,Kottayam,Meenachil 597056680,Kondoor 056686281350
Kerala,Kottayam,Meenachil 597056680,Kuravilangad 056686281280
Kerala,Kottayam,Meenachil 597056680,Kurichithanam 056686281270
Kerala,Kottayam,Meenachil 597056680,Lalam Part 056686281250
Kerala,Kottayam,Meenachil 597056680,Meenachil Part 056686281330
Kerala,Kottayam,Meenachil 597056680,Melukavu 056686281190
Kerala,Kottayam,Meenachil 597056680,Monippally 056686281140
Kerala,Kottayam,Meenachil 597056680,Moonilavu 056686281200
Kerala,Kottayam,Meenachil 597056680,Poonjar Nadubhagam 056686281370
Kerala,Kottayam,Meenachil 597056680,Poonjar Thekkekara 056686281360
Kerala,Kottayam,Meenachil 597056680,Poonjar Vadakkekara 056686281210
Kerala,Kottayam,Meenachil 597056680,Poovarany 056686281340
Kerala,Kottayam,Meenachil 597056680,Puliyannoor Part 056686281320
Kerala,Kottayam,Meenachil 597056680,Ramapuram 056686281170
Kerala,Kottayam,Meenachil 597056680,Teekoy 056686281220
Kerala,Kottayam,Meenachil 597056680,Thalappalam 056686281230
Kerala,Kottayam,Meenachil 597056680,Uzhavoor 056686281150
Kerala,Kottayam,Meenachil 597056680,Vallichira 056686281260
Kerala,Kottayam,Meenachil 597056680,Veliyannoor 056686281130
Kerala,Kottayam,Meenachil 597056680,Vellilappally 056686281160
Kerala,Kottayam,Vaikom 597056690,Chempu 056696281390
Kerala,Kottayam,Vaikom 597056690,Kaduthuruthy 056696281430
Kerala,Kottayam,Vaikom 597056690,Kallara 056696281510
Kerala,Kottayam,Vaikom 597056690,Kothanalloor 056696281540
Kerala,Kottayam,Vaikom 597056690,Kulasekharamangalam 056696281450
Kerala,Kottayam,Vaikom 597056690,Manjoor 056696281530
Kerala,Kottayam,Vaikom 597056690,Mulakulam 056696281410
Kerala,Kottayam,Vaikom 597056690,Muttuchira 056696281520
Kerala,Kottayam,Vaikom 597056690,Naduvile Part 056696281470
Kerala,Kottayam,Vaikom 597056690,Njeezhoor 056696281420
Kerala,Kottayam,Vaikom 597056690,Thalayazham 056696281490
Kerala,Kottayam,Vaikom 597056690,Vadakkemuri Part 056696281460
Kerala,Kottayam,Vaikom 597056690,Vadayar 056696281440
Kerala,Kottayam,Vaikom 597056690,Vaikom Part 056696281480
Kerala,Kottayam,Vaikom 597056690,Vechoor 056696281500
Kerala,Kottayam,Vaikom 597056690,Velloor 056696281400
Kerala,Kozhikode,Kozhikode 591056400,Chathamangalam 056406274160
Kerala,Kozhikode,Kozhikode 591056400,Engapuzha 056406274080
Kerala,Kozhikode,Kozhikode 591056400,Kakkad 056406274190
Kerala,Kozhikode,Kozhikode 591056400,Kakkur 056406274010
Kerala,Kozhikode,Kozhikode 591056400,Kedavur 056406274060
Kerala,Kozhikode,Kozhikode 591056400,Kizhakkoth 056406274030
Kerala,Kozhikode,Kozhikode 591056400,Kodencheri 056406274100
Kerala,Kozhikode,Kozhikode 591056400,Kodiyathur 056406274200
Kerala,Kozhikode,Kozhikode 591056400,Koodaranji 056406274120
Kerala,Kozhikode,Kozhikode 591056400,Koodathayi 056406274090
Kerala,Kozhikode,Kozhikode 591056400,Kumaranallur 056406274180
Kerala,Kozhikode,Kozhikode 591056400,Madavoor 056406274170
Kerala,Kozhikode,Kozhikode 591056400,Narikkuni 056406274020
Kerala,Kozhikode,Kozhikode 591056400,Neeleswaram 056406274140
Kerala,Kozhikode,Kozhikode 591056400,Nellipoyil 056406274110
Kerala,Kozhikode,Kozhikode 591056400,Puthuppadi 056406274070
Kerala,Kozhikode,Kozhikode 591056400,Puthur 056406274150
Kerala,Kozhikode,Kozhikode 591056400,Raroth 056406274050
Kerala,Kozhikode,Kozhikode 591056400,Thiruvambadi 056406274130
Kerala,Kozhikode,Kozhikode 591056400,Vavad 056406274040
Kerala,Kozhikode,Quilandy 591056390,Arikkulam Part 056396273760
Kerala,Kozhikode,Quilandy 591056390,Avitanallur 056396273810
Kerala,Kozhikode,Quilandy 591056390,Chakkittapara 056396273720
Kerala,Kozhikode,Quilandy 591056390,Changaroth 056396273700
Kerala,Kozhikode,Quilandy 591056390,Chempanoda 056396273710
Kerala,Kozhikode,Quilandy 591056390,Chengottukavu 056396273820
Kerala,Kozhikode,Quilandy 591056390,Cheruvannur 056396273680
Kerala,Kozhikode,Quilandy 591056390,Kanthalad 056396273800
Kerala,Kozhikode,Quilandy 591056390,Kayanna 056396273780
Kerala,Kozhikode,Quilandy 591056390,Kinalur 056396273830
Kerala,Kozhikode,Quilandy 591056390,Koorachundu 056396273790
Kerala,Kozhikode,Quilandy 591056390,Kottur 056396273770
Kerala,Kozhikode,Quilandy 591056390,Moodadi 056396273750
Kerala,Kozhikode,Quilandy 591056390,Nochad 056396273740
Kerala,Kozhikode,Quilandy 591056390,Palery 056396273690
Kerala,Kozhikode,Quilandy 591056390,Payyoli 056396273670
Kerala,Kozhikode,Quilandy 591056390,Perambra 056396273730
Kerala,Kozhikode,Quilandy 591056390,Sivapuram 056396273850
Kerala,Kozhikode,Quilandy 591056390,Unnikulam 056396273840
Kerala,Kozhikode,Vadakara 591056380,Kavilumpara 056386273450
Kerala,Kozhikode,Vadakara 591056380,Kayakkodi 056386273460
Kerala,Kozhikode,Vadakara 591056380,Kuttiadi 056386273510
Kerala,Kozhikode,Vadakara 591056380,Maruthonkara 056386273520
Kerala,Kozhikode,Vadakara 591056380,Narippatta 056386273470
Kerala,Kozhikode,Vadakara 591056380,Onchiam 056386273410
Kerala,Kozhikode,Vadakara 591056380,Purameri 056386273480
Kerala,Kozhikode,Vadakara 591056380,Thinoor 056386273440
Kerala,Kozhikode,Vadakara 591056380,Thiruvallur 056386273490
Kerala,Kozhikode,Vadakara 591056380,Vanimel 056386273420
Kerala,Kozhikode,Vadakara 591056380,Velom 056386273500
Kerala,Kozhikode,Vadakara 591056380,Vilangad 056386273430
Kerala,Malappuram,Ernad 592056410,Areekode 056416274470
Kerala,Malappuram,Ernad 592056410,Cheekkode 056416274460
Kerala,Malappuram,Ernad 592056410,Chembrasseri 056416274630
Kerala,Malappuram,Ernad 592056410,Edavanna 056416274500
Kerala,Malappuram,Ernad 592056410,Elankur 056416274600
Kerala,Malappuram,Ernad 592056410,Karakunnu 056416274510
Kerala,Malappuram,Ernad 592056410,Kavanoor 056416274520
Kerala,Malappuram,Ernad 592056410,Kuzhimanna 056416274530
Kerala,Malappuram,Ernad 592056410,Morayur 056416274560
Kerala,Malappuram,Ernad 592056410,Muthuvallur 056416274540
Kerala,Malappuram,Ernad 592056410,Nediyiruppu 056416274550
Kerala,Malappuram,Ernad 592056410,Pandalur 056416274610
Kerala,Malappuram,Ernad 592056410,Pandikkad 056416274640
Kerala,Malappuram,Ernad 592056410,Perakamanna 056416274490
Kerala,Malappuram,Ernad 592056410,Pookkottur 056416274570
Kerala,Malappuram,Ernad 592056410,Pulikkal 056416274450
Kerala,Malappuram,Ernad 592056410,Pulpatta 056416274580
Kerala,Malappuram,Ernad 592056410,Trikkalangode 056416274590
Kerala,Malappuram,Ernad 592056410,Urangattiri 056416274480
Kerala,Malappuram,Ernad 592056410,Vazhakkad 056416274440
Kerala,Malappuram,Ernad 592056410,Vettikkattiri 056416274620
Kerala,Malappuram,Ernad 592056410,Vettilappara 056416274430
Kerala,Malappuram,Nilambur 592056420,Akampadam 056426274710
Kerala,Malappuram,Nilambur 592056420,Amarambalam 056426274760
Kerala,Malappuram,Nilambur 592056420,Chekkode 056426274820
Kerala,Malappuram,Nilambur 592056420,Chungathara 056426274730
Kerala,Malappuram,Nilambur 592056420,Edakkara 056426274740
Kerala,Malappuram,Nilambur 592056420,Kalikavu 056426274830
Kerala,Malappuram,Nilambur 592056420,Karulai 056426274770
Kerala,Malappuram,Nilambur 592056420,Karuvarakundu 056426274870
Kerala,Malappuram,Nilambur 592056420,Kerala Estate 056426274860
Kerala,Malappuram,Nilambur 592056420,Kurumbilangode 056426274720
Kerala,Malappuram,Nilambur 592056420,Mambad 056426274780
Kerala,Malappuram,Nilambur 592056420,Porur 056426274800
Kerala,Malappuram,Nilambur 592056420,Pullipadam 056426274700
Kerala,Malappuram,Nilambur 592056420,Thiruvali 056426274790
Kerala,Malappuram,Nilambur 592056420,Thuvvur 056426274850
Kerala,Malappuram,Nilambur 592056420,Vazhikkadavu 056426274750
Kerala,Malappuram,Nilambur 592056420,Vellayur 056426274840
Kerala,Malappuram,Nilambur 592056420,Wandoor 056426274810
Kerala,Malappuram,Perinthalmanna 592056430,Aliparamba 056436275030
Kerala,Malappuram,Perinthalmanna 592056430,Anamangad 056436275040
Kerala,Malappuram,Perinthalmanna 592056430,Angadippuram 056436274980
Kerala,Malappuram,Perinthalmanna 592056430,Arakkuparamba 056436275010
Kerala,Malappuram,Perinthalmanna 592056430,Edappatta 056436274890
Kerala,Malappuram,Perinthalmanna 592056430,Elamkulam 056436275050
Kerala,Malappuram,Perinthalmanna 592056430,Kariavattom 056436274990
Kerala,Malappuram,Perinthalmanna 592056430,Keezhattur 056436274910
Kerala,Malappuram,Perinthalmanna 592056430,Kuruva 056436274950
Kerala,Malappuram,Perinthalmanna 592056430,Kuruvambalam 056436275070
Kerala,Malappuram,Perinthalmanna 592056430,Mankada 056436274930
Kerala,Malappuram,Perinthalmanna 592056430,Melattur 056436274900
Kerala,Malappuram,Perinthalmanna 592056430,Moorkkanad 056436275080
Kerala,Malappuram,Perinthalmanna 592056430,Nenmini 056436274920
Kerala,Malappuram,Perinthalmanna 592056430,Pulamanthole 056436275060
Kerala,Malappuram,Perinthalmanna 592056430,Puzhakkattiri 056436274960
Kerala,Malappuram,Perinthalmanna 592056430,Thazhekode 056436275020
Kerala,Malappuram,Perinthalmanna 592056430,Vadakkangara 056436274940
Kerala,Malappuram,Perinthalmanna 592056430,Valambur 056436274970
Kerala,Malappuram,Perinthalmanna 592056430,Vettathur 056436275000
Kerala,Malappuram,Ponnani 592056460,Nannamukku 056466275610
Kerala,Malappuram,Ponnani 592056460,Perumpadappa 056466275600
Kerala,Malappuram,Ponnani 592056460,Tavanur 056466275570
Kerala,Malappuram,Ponnani 592056460,Vattamkulam 056466275580
Kerala,Malappuram,Ponnani 592056460,Veliyankode 056466275590
Kerala,Malappuram,Tirur 592056440,Ananthavoor 056446275230
Kerala,Malappuram,Tirur 592056440,Athavanad 056446275210
Kerala,Malappuram,Tirur 592056440,Edayoor 056446275200
Kerala,Malappuram,Tirur 592056440,Kalpakancheri 056446275160
Kerala,Malappuram,Tirur 592056440,Kurumbathur 056446275220
Kerala,Malappuram,Tirur 592056440,Mangalam 056446275260
Kerala,Malappuram,Tirur 592056440,Marakkara 056446275170
Kerala,Malappuram,Tirur 592056440,Melmuri 056446275190
Kerala,Malappuram,Tirur 592056440,Niramaruthur 056446275140
Kerala,Malappuram,Tirur 592056440,Ozhur 056446275130
Kerala,Malappuram,Tirur 592056440,Pariyapuram 056446275110
Kerala,Malappuram,Tirur 592056440,Ponmala 056446275180
Kerala,Malappuram,Tirur 592056440,Purathur 056446275250
Kerala,Malappuram,Tirur 592056440,Tanur 056446275120
Kerala,Malappuram,Tirur 592056440,Valavannur 056446275150
Kerala,Malappuram,Tirur 592056440,Vettom 056446275240
Kerala,Malappuram,Tirurangadi 592056450,Parappanangadi 056456275400
Kerala,Malappuram,Tirurangadi 592056450,Vallikkunnu 056456275390
Kerala,Palakkad,Alathur 593056510,Erimayur I 056516276980
Kerala,Palakkad,Alathur 593056510,Erimayur Ii 056516276990
Kerala,Palakkad,Alathur 593056510,Kannambra I 056516277040
Kerala,Palakkad,Alathur 593056510,Kannambra Ii 056516277050
Kerala,Palakkad,Alathur 593056510,Kavasseri I 056516277010
Kerala,Palakkad,Alathur 593056510,Kavasseri Ii 056516277020
Kerala,Palakkad,Alathur 593056510,Kizhakkencheri I 056516277120
Kerala,Palakkad,Alathur 593056510,Kizhakkencheri Ii 056516277110
Kerala,Palakkad,Alathur 593056510,Kottayi I 056516276860
Kerala,Palakkad,Alathur 593056510,Kottayi Ii 056516276870
Kerala,Palakkad,Alathur 593056510,Kuthannur I 056516276940
Kerala,Palakkad,Alathur 593056510,Kuthannur Ii 056516276950
Kerala,Palakkad,Alathur 593056510,Kuzhalmannam I 056516276930
Kerala,Palakkad,Alathur 593056510,Kuzhalmannam Ii 056516276900
Kerala,Palakkad,Alathur 593056510,Mangalam Dam 056516277100
Kerala,Palakkad,Alathur 593056510,Mathur I 056516276880
Kerala,Palakkad,Alathur 593056510,Mathur Ii 056516276890
Kerala,Palakkad,Alathur 593056510,Melarcode 056516277000
Kerala,Palakkad,Alathur 593056510,Peringottukurissi I 056516276850
Kerala,Palakkad,Alathur 593056510,Peringottukurissi Ii 056516276840
Kerala,Palakkad,Alathur 593056510,Puducode 056516277030
Kerala,Palakkad,Alathur 593056510,Tarur I 056516276960
Kerala,Palakkad,Alathur 593056510,Tarur Ii 056516276970
Kerala,Palakkad,Alathur 593056510,Thenkurissi I 056516276910
Kerala,Palakkad,Alathur 593056510,Thenkurissi Ii 056516276920
Kerala,Palakkad,Alathur 593056510,Vadakkancheri I 056516277060
Kerala,Palakkad,Alathur 593056510,Vadakkancheri Ii 056516277070
Kerala,Palakkad,Alathur 593056510,Vandazhi I 056516277090
Kerala,Palakkad,Alathur 593056510,Vandazhi Ii 056516277080
Kerala,Palakkad,Chittur 593056500,Ayiloor 056506276730
Kerala,Palakkad,Chittur 593056500,Chittur Part 056506276560
Kerala,Palakkad,Chittur 593056500,Elavancherry 056506276770
Kerala,Palakkad,Chittur 593056500,Eruthempathy 056506276620
Kerala,Palakkad,Chittur 593056500,Kairady 056506276740
Kerala,Palakkad,Chittur 593056500,Koduvayur Ii 056506276540
Kerala,Palakkad,Chittur 593056500,Kollengode I 056506276790
Kerala,Palakkad,Chittur 593056500,Kollengode Ii 056506276780
Kerala,Palakkad,Chittur 593056500,Kozhinjampara 056506276590
Kerala,Palakkad,Chittur 593056500,Kozhipathy 056506276630
Kerala,Palakkad,Chittur 593056500,Moolathara 056506276650
Kerala,Palakkad,Chittur 593056500,Muthalamada I 056506276800
Kerala,Palakkad,Chittur 593056500,Muthalamada Ii 056506276810
Kerala,Palakkad,Chittur 593056500,Nalleppilly 056506276580
Kerala,Palakkad,Chittur 593056500,Nelliyampathy 056506276760
Kerala,Palakkad,Chittur 593056500,Nemmara 056506276720
Kerala,Palakkad,Chittur 593056500,Ozhalapathy 056506276610
Kerala,Palakkad,Chittur 593056500,Pallassana 056506276700
Kerala,Palakkad,Chittur 593056500,Pattanchery 056506276680
Kerala,Palakkad,Chittur 593056500,Perumatty 056506276660
Kerala,Palakkad,Chittur 593056500,Thathamangalam Part 056506276550
Kerala,Palakkad,Chittur 593056500,Thekkedesom 056506276570
Kerala,Palakkad,Chittur 593056500,Thiruvazhiyad 056506276750
Kerala,Palakkad,Chittur 593056500,Vadakarapathy 056506276600
Kerala,Palakkad,Chittur 593056500,Vadavannur 056506276690
Kerala,Palakkad,Chittur 593056500,Valiyavallampathy 056506276640
Kerala,Palakkad,Chittur 593056500,Vallanghy 056506276710
Kerala,Palakkad,Chittur 593056500,Vandithavalam 056506276670
Kerala,Palakkad,Mannarkad 593056480,Agali 056486276110
Kerala,Palakkad,Mannarkad 593056480,Alanallur I 056486276030
Kerala,Palakkad,Mannarkad 593056480,Alanallur Ii 056486276040
Kerala,Palakkad,Mannarkad 593056480,Alanallur Iii 056486276050
Kerala,Palakkad,Mannarkad 593056480,Kallamala 056486276140
Kerala,Palakkad,Mannarkad 593056480,Karakurissi 056486276220
Kerala,Palakkad,Mannarkad 593056480,Karimba I 056486276200
Kerala,Palakkad,Mannarkad 593056480,Karimba Ii 056486276210
Kerala,Palakkad,Mannarkad 593056480,Kottathara 056486276120
Kerala,Palakkad,Mannarkad 593056480,Kottoppadam I 056486276060
Kerala,Palakkad,Mannarkad 593056480,Kottoppadam Ii 056486276240
Kerala,Palakkad,Mannarkad 593056480,Kottoppadam Iii 056486276070
Kerala,Palakkad,Mannarkad 593056480,Kumaramputhur 056486276230
Kerala,Palakkad,Mannarkad 593056480,Mannarkad Ii 056486276160
Kerala,Palakkad,Mannarkad 593056480,Padavayal 056486276090
Kerala,Palakkad,Mannarkad 593056480,Palakkayam 056486276150
Kerala,Palakkad,Mannarkad 593056480,Payyanadam 056486276080
Kerala,Palakkad,Mannarkad 593056480,Pottassery I 056486276170
Kerala,Palakkad,Mannarkad 593056480,Pottassery Ii 056486276180
Kerala,Palakkad,Mannarkad 593056480,Pudur 056486276100
Kerala,Palakkad,Mannarkad 593056480,Sholayur 056486276130
Kerala,Palakkad,Mannarkad 593056480,Thachampara 056486276190
Kerala,Palakkad,Mannarkad 593056480,Thachanattukara I 056486276250
Kerala,Palakkad,Mannarkad 593056480,Thachanattukara Ii 056486276260
Kerala,Palakkad,Ottappalam 593056470,Ambalapara I 056476275930
Kerala,Palakkad,Ottappalam 593056470,Ambalapara Ii 056476275920
Kerala,Palakkad,Ottappalam 593056470,Anakkara 056476275660
Kerala,Palakkad,Ottappalam 593056470,Ananganadi 056476275820
Kerala,Palakkad,Ottappalam 593056470,Chalavara 056476275830
Kerala,Palakkad,Ottappalam 593056470,Chalissery 056476275880
Kerala,Palakkad,Ottappalam 593056470,Cherpulacherry 056476275720
Kerala,Palakkad,Ottappalam 593056470,Kadampazhipuram I 056476275770
Kerala,Palakkad,Ottappalam 593056470,Kadampazhipuram Ii 056476275760
Kerala,Palakkad,Ottappalam 593056470,Kappur 056476275870
Kerala,Palakkad,Ottappalam 593056470,Karimpuzha I 056476275740
Kerala,Palakkad,Ottappalam 593056470,Karimpuzha Ii 056476275750
Kerala,Palakkad,Ottappalam 593056470,Koppam 056476275850
Kerala,Palakkad,Ottappalam 593056470,Kulukkallur 056476275700
Kerala,Palakkad,Ottappalam 593056470,Lakkidi Perur I 056476275940
Kerala,Palakkad,Ottappalam 593056470,Lakkidi Perur Ii 056476275950
Kerala,Palakkad,Ottappalam 593056470,Nagalassery 056476275890
Kerala,Palakkad,Ottappalam 593056470,Nellaya 056476275710
Kerala,Palakkad,Ottappalam 593056470,Parudur 056476275670
Kerala,Palakkad,Ottappalam 593056470,Pattithara 056476275860
Kerala,Palakkad,Ottappalam 593056470,Sreekrishnapuram I 056476275780
Kerala,Palakkad,Ottappalam 593056470,Sreekrishnapuram Ii 056476275790
Kerala,Palakkad,Ottappalam 593056470,Thirumittacode I 056476275900
Kerala,Palakkad,Ottappalam 593056470,Thiruvegapura 056476275680
Kerala,Palakkad,Ottappalam 593056470,Thrikkadeeri I 056476275810
Kerala,Palakkad,Ottappalam 593056470,Thrikkadeeri Ii 056476275800
Kerala,Palakkad,Ottappalam 593056470,Vallapuzha 056476275840
Kerala,Palakkad,Ottappalam 593056470,Vaniyamkulam I 056476275910
Kerala,Palakkad,Ottappalam 593056470,Vellinezhi 056476275730
Kerala,Palakkad,Ottappalam 593056470,Vilayur 056476275690
Kerala,Palakkad,Palakkad 593056490,Elappully I 056496276460
Kerala,Palakkad,Palakkad 593056490,Elappully Ii 056496276450
Kerala,Palakkad,Palakkad 593056490,Kannadi I 056496276400
Kerala,Palakkad,Palakkad 593056490,Kannadi Ii 056496276410
Kerala,Palakkad,Palakkad 593056490,Keralassery 056496276290
Kerala,Palakkad,Palakkad 593056490,Kodumba 056496276420
Kerala,Palakkad,Palakkad 593056490,Kongad I 056496276320
Kerala,Palakkad,Palakkad 593056490,Kongad Ii 056496276280
Kerala,Palakkad,Palakkad 593056490,Malampuzha I 056496276380
Kerala,Palakkad,Palakkad 593056490,Malampuzha Ii 056496276390
Kerala,Palakkad,Palakkad 593056490,Mankara 056496276310
Kerala,Palakkad,Palakkad 593056490,Mannur 056496276300
Kerala,Palakkad,Palakkad 593056490,Mundur I 056496276340
Kerala,Palakkad,Palakkad 593056490,Mundur Ii 056496276330
Kerala,Palakkad,Palakkad 593056490,Parli I 056496276350
Kerala,Palakkad,Palakkad 593056490,Parli Ii 056496276360
Kerala,Palakkad,Palakkad 593056490,Peruvemba 056496276430
Kerala,Palakkad,Palakkad 593056490,Polpully 056496276440
Kerala,Palakkad,Palakkad 593056490,Pudussery East 056496276470
Kerala,Palakkad,Palakkad 593056490,Puthuppariyaram I 056496276370
Kerala,Pathanamthitta,Adoor 599056830,Angadickal 056836283470
Kerala,Pathanamthitta,Adoor 599056830,Enadimangalam 056836283500
Kerala,Pathanamthitta,Adoor 599056830,Enathu 056836283560
Kerala,Pathanamthitta,Adoor 599056830,Erathu 056836283520
Kerala,Pathanamthitta,Adoor 599056830,Ezhamkulam 056836283510
Kerala,Pathanamthitta,Adoor 599056830,Kadampanadu 056836283550
Kerala,Pathanamthitta,Adoor 599056830,Kalanjoor 056836283490
Kerala,Pathanamthitta,Adoor 599056830,Kodumon 056836283460
Kerala,Pathanamthitta,Adoor 599056830,Koodal 056836283480
Kerala,Pathanamthitta,Adoor 599056830,Kurampala 056836283440
Kerala,Pathanamthitta,Adoor 599056830,Pallickal 056836283540
Kerala,Pathanamthitta,Adoor 599056830,Pandalam 056836283430
Kerala,Pathanamthitta,Adoor 599056830,Pandalam Thekkekara 056836283450
Kerala,Pathanamthitta,Adoor 599056830,Peringanadu Part 056836283530
Kerala,Pathanamthitta,Kozhenchery 599056820,Aranmula 056826283250
Kerala,Pathanamthitta,Kozhenchery 599056820,Aruvappulam 056826283390
Kerala,Pathanamthitta,Kozhenchery 599056820,Chenneerkara 056826283280
Kerala,Pathanamthitta,Kozhenchery 599056820,Elanthoor 056826283270
Kerala,Pathanamthitta,Kozhenchery 599056820,Iravan 056826283400
Kerala,Pathanamthitta,Kozhenchery 599056820,Kidangannur 056826283240
Kerala,Pathanamthitta,Kozhenchery 599056820,Konni 056826283380
Kerala,Pathanamthitta,Kozhenchery 599056820,Konnithazham 056826283350
Kerala,Pathanamthitta,Kozhenchery 599056820,Kulanada 056826283220
Kerala,Pathanamthitta,Kozhenchery 599056820,Malayalapuzha Part 056826283340
Kerala,Pathanamthitta,Kozhenchery 599056820,Mallapuzhassery 056826283260
Kerala,Pathanamthitta,Kozhenchery 599056820,Mezhuveli 056826283230
Kerala,Pathanamthitta,Kozhenchery 599056820,Mylapra Part 056826283330
Kerala,Pathanamthitta,Kozhenchery 599056820,Naranganam 056826283320
Kerala,Pathanamthitta,Kozhenchery 599056820,Omalloor 056826283300
Kerala,Pathanamthitta,Kozhenchery 599056820,Pathanamthitta Part 056826283310
Kerala,Pathanamthitta,Kozhenchery 599056820,Pramadom 056826283360
Kerala,Pathanamthitta,Kozhenchery 599056820,Thannithode 056826283410
Kerala,Pathanamthitta,Kozhenchery 599056820,Vallicode 056826283290
Kerala,Pathanamthitta,Kozhenchery 599056820,Vallicode Kottayam 056826283370
Kerala,Pathanamthitta,Mallappally 599056800,Anicad 056806283050
Kerala,Pathanamthitta,Mallappally 599056800,Ezhumattoor 056806283080
Kerala,Pathanamthitta,Mallappally 599056800,Kallooppara 056806283030
Kerala,Pathanamthitta,Mallappally 599056800,Kottangal 056806283060
Kerala,Pathanamthitta,Mallappally 599056800,Kunnamthanam 056806283020
Kerala,Pathanamthitta,Mallappally 599056800,Mallappally 056806283040
Kerala,Pathanamthitta,Mallappally 599056800,Perumpetty 056806283070
Kerala,Pathanamthitta,Mallappally 599056800,Puramattam 056806283100
Kerala,Pathanamthitta,Mallappally 599056800,Thelliyoor 056806283090
Kerala,Pathanamthitta,Ranni 599056810,Angadi 056816283160
Kerala,Pathanamthitta,Ranni 599056810,Athikkayam 056816283140
Kerala,Pathanamthitta,Ranni 599056810,Ayiroor 056816283170
Kerala,Pathanamthitta,Ranni 599056810,Cherukole 056816283180
Kerala,Pathanamthitta,Ranni 599056810,Chethakkal 056816283110
Kerala,Pathanamthitta,Ranni 599056810,Chittar Seethathodu 056816283210
Kerala,Pathanamthitta,Ranni 599056810,Kollamula 056816283120
Kerala,Pathanamthitta,Ranni 599056810,Pazhavangadi 056816283150
Kerala,Pathanamthitta,Ranni 599056810,Perunad 056816283130
Kerala,Pathanamthitta,Ranni 599056810,Ranni 056816283190
Kerala,Pathanamthitta,Ranni 599056810,Vadasserikkara 056816283200
Kerala,Pathanamthitta,Thiruvalla 599056790,Eraviperoor 056796282990
Kerala,Pathanamthitta,Thiruvalla 599056790,Kadapra 056796282930
Kerala,Pathanamthitta,Thiruvalla 599056790,Kaviyoor 056796282980
Kerala,Pathanamthitta,Thiruvalla 599056790,Kavumbhagom Part 056796282960
Kerala,Pathanamthitta,Thiruvalla 599056790,Koipuram 056796283000
Kerala,Pathanamthitta,Thiruvalla 599056790,Kuttoor 056796282970
Kerala,Pathanamthitta,Thiruvalla 599056790,Nedumpuram 056796282940
Kerala,Pathanamthitta,Thiruvalla 599056790,Niranam 056796282920
Kerala,Pathanamthitta,Thiruvalla 599056790,Peringara 056796282950
Kerala,Pathanamthitta,Thiruvalla 599056790,Thottapuzhassery 056796283010
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Attingal Avanavancherry Part 056896284700
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Ayiroor 056896284530
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Chemmaruthy 056896284540
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Edava 056896284520
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Elamba Mudakkal 056896284690
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Kadakkavoor 056896284710
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Karavaram 056896284650
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Kilimanoor 056896284600
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Koduvazhannoor 056896284630
Kerala,Thiruvananthapuram,Chirayinkeezhu 601056890,Kudavoor 056896284580
